timestamp_ms,open,high,low,close,volume
1773014400000,1681.75,1741.24,1676.22,1718.22,2447.81496101
1773028800000,1718.56,1741.57,1702.2,1716.84,2368.98855277
1773043200000,1717.08,1748.92,1713,1724.26,3350.63887098
1773057600000,1724.26,1758.55,1724.06,1746.26,5618.67206378
1773072000000,1746.82,1769,1732.45,1753.45,4855.23293236
1773086400000,1753.49,1755.41,1713.77,1717.37,3985.02034604
1773100800000,1716.53,1768.16,1715.39,1746.37,2126.35051693
1773115200000,1746.75,1770.42,1746.29,1759.71,2175.34198947
1773129600000,1760.11,1781.35,1760.11,1772.8,3023.59472434
1773144000000,1773.05,1791.11,1728.25,1786.52,4093.53609403
1773158400000,1786.28,1794.02,1746.45,1754.64,3878.12510726
1773172800000,1754.3,1764.91,1740,1755.47,1630.16198381
1773187200000,1755.09,1757.88,1736.55,1739.39,976.95025296
1773201600000,1738.08,1755.31,1728.12,1733.48,1530.03896499
1773216000000,1733.77,1753.22,1731.53,1741.08,1970.22519561
1773230400000,1740.71,1797.44,1736.41,1772,4773.93899956
1773244800000,1773.3,1802.61,1770.93,1794.83,2525.53700175
1773259200000,1794.47,1801.88,1773.22,1777.78,1038.93392511
1773273600000,1778.65,1783.31,1749.51,1753.88,1156.80691631
1773288000000,1753.44,1769.36,1750.71,1767.46,994.55856501
1773302400000,1767.02,1796.7,1765.17,1785.78,2338.08106862
1773316800000,1785.63,1817.64,1770.19,1799.44,5737.01536553
1773331200000,1799.5,1804.09,1777.23,1797.89,2574.97585871
1773345600000,1798.41,1817.96,1785,1800.06,1450.63315233
